label,coord_0,coord_1,coord_2,coord_3,coord_4,coord_5,coord_6,coord_7,coord_8,coord_9,coord_10,coord_11,coord_12,coord_13,coord_14,coord_15,coord_16,coord_17,coord_18,coord_19,coord_20,coord_21,coord_22,coord_23,coord_24,coord_25,coord_26,coord_27,coord_28,coord_29,coord_30,coord_31,coord_32,coord_33,coord_34,coord_35,coord_36,coord_37,coord_38,coord_39,coord_40,coord_41
open_palm,0.0,0.0,0.1355369802434157,-0.054846562794775795,0.26082911234361594,-0.17102581895005065,0.3610961493286636,-0.2973206512393602,0.44371924129644863,-0.4066017188483449,0.20117093602984842,-0.4818053374485383,0.2712856220037857,-0.6802075552945696,0.3080006396783231,-0.8079650774511072,0.33655412620681024,-0.9211816797983688,0.11409146626928271,-0.528265509797228,0.1464808691231625,-0.7452116620691628,0.1601686820252048,-0.885125281198372,0.16905460027780506,-1.0,0.02624459236023962,-0.5247178463073431,0.03823044345324246,-0.7281859696852997,0.04652273757141574,-0.8605302460607931,0.056127962612392376,-0.9748063708515199,-0.06318833479429295,-0.4814550163779518,-0.0846020415589906,-0.6305884190171329,-0.09589614106762445,-0.7343740181042661,-0.10117216193271207,-0.8332672707901253
open_palm,0.0,0.0,0.13054776890259542,-0.0611129696934481,0.25298315112601544,-0.18035044599833008,0.35247055821285855,-0.3051805447118177,0.43557795273746774,-0.4067205349595001,0.19008568943876908,-0.48129963833168155,0.25747435571936134,-0.6775164090657093,0.29231037997396925,-0.8047183503362901,0.31738714857887834,-0.9182245513402716,0.10214533641701413,-0.523472557893274,0.13299733946889547,-0.7413545747974356,0.14570440547612795,-0.8825173120982291,0.151059941195563,-1.0,0.014702952168329599,-0.5159976601375862,0.02692494986706017,-0.7193038323919608,0.03430439502566759,-0.8551381899932723,0.041239804025682114,-0.975718778111359,-0.07475293442206027,-0.4686418976301521,-0.09617301756176017,-0.6149500773702652,-0.1083879145846148,-0.713675489789445,-0.11473570200317112,-0.8075949371205339
open_palm,0.0,0.0,0.13420475485036928,-0.048223143377333876,0.2617988333213445,-0.16213157961505031,0.365741777010175,-0.28322340397603724,0.45144226109634505,-0.3859512477339333,0.20455528734955927,-0.4736817049088155,0.2808153288615293,-0.6679014330396997,0.3231766249952737,-0.7964692205412979,0.355967702051641,-0.9110129452337102,0.1177955672243112,-0.5194010093397805,0.1543383850222285,-0.7353258851453731,0.17426254557106313,-0.8786905605866118,0.18724250742953968,-1.0,0.029521292565165773,-0.5127049160253012,0.039532795782692934,-0.7164259022672858,0.04783574015177687,-0.8547942373728921,0.05693011205083805,-0.9777581345733906,-0.06120112391515126,-0.4665076730219912,-0.0817861099405114,-0.6190377727225971,-0.09307815170741134,-0.7271745118067173,-0.09820025086821746,-0.8316310578397583
open_palm,0.0,0.0,0.13201766437991705,-0.044630621757997084,0.25804679496185995,-0.1500381365202551,0.36521806634732795,-0.26643958647026866,0.45800963422187363,-0.3658532695693814,0.21765760081202218,-0.4764852362282941,0.29596102111918265,-0.6718146058574819,0.33881923667818015,-0.7992386427150543,0.3719640867450819,-0.9133261689617865,0.12876050443677287,-0.5251190979011426,0.16630647490485062,-0.739157229664131,0.18289376639668997,-0.8804743773346083,0.19330872060502485,-1.0,0.03795893365218553,-0.5229935727705299,0.058903232708673585,-0.7231356744887844,0.0704338200143291,-0.8622339356699694,0.08278233283059476,-0.9869015689627705,-0.05685733773517453,-0.4805738907040684,-0.07308113080445326,-0.6334118949074379,-0.08203641503843358,-0.7400597588379338,-0.08406338906489275,-0.8430659351215862
open_palm,0.0,0.0,0.13043577076950294,-0.07283073972332069,0.24868579638074784,-0.20478873095490643,0.33974200898741774,-0.33556556320526737,0.41931688908907433,-0.4405613011534429,0.1709457764319606,-0.506796141547328,0.23133400153740472,-0.7012361288645909,0.2659510605002089,-0.826014649388749,0.29377939970161987,-0.935965512299116,0.08208796982034168,-0.534747609394083,0.10369456503832683,-0.7437291383939206,0.11745460482883294,-0.8836294625921305,0.1292468249964777,-1.0,-0.00632457830263999,-0.5157603936028585,0.0004926605837222471,-0.709903850154872,0.01822026546633271,-0.8425103351410858,0.03979123611183098,-0.9594621078894071,-0.0977747052395132,-0.45807165454482185,-0.13048852628395072,-0.6074578485142923,-0.1469166129499701,-0.7127923119057856,-0.15398930727483456,-0.8175305017151626
open_palm,0.0,0.0,0.1682090570009514,-0.0616513803245419,0.32284624714467824,-0.1903896471901624,0.4366969067136604,-0.3045189126959725,0.523691243608851,-0.4033482874829045,0.2618929603550645,-0.4991698743778505,0.3434261317159929,-0.6779780528784729,0.3968649294404339,-0.7814638156036935,0.44748791721850506,-0.8695666172365333,0.18389039104355512,-0.5501393296505468,0.2576006945892815,-0.7609797643594123,0.3202272623980531,-0.8879059586450065,0.37834957489581295,-0.9935110831798591,0.09521459060847626,-0.5577147429189844,0.15419522284872858,-0.7701086114004393,0.21473802726006783,-0.8950573928229866,0.2777281391284673,-1.0,-0.004333111664103255,-0.5303568406184598,-0.0007611078385969325,-0.7025128076461031,0.017108383446084615,-0.8184416940699583,0.04541914917971564,-0.9287160139668513
open_palm,0.0,0.0,0.17252219537588392,-0.057293363749747535,0.3325873159265631,-0.17858278333382677,0.4547295506439534,-0.28664638651927465,0.5566383015770425,-0.3809878142534817,0.27766123345312427,-0.5012277638831407,0.3713358708847991,-0.6790711918564786,0.43300400276239187,-0.7802309238015059,0.4923215890096091,-0.8658773708502296,0.19547230057325518,-0.5539716674738724,0.2721301244350182,-0.7621636299888368,0.3397929119751585,-0.8869797465300768,0.4050068484371586,-0.9920861918270485,0.10241859513872094,-0.5605626128832496,0.16316444357842724,-0.7701234721694993,0.22684952827002003,-0.8946141880150109,0.29537905535229236,-1.0,-0.0008583058307956794,-0.5315645263693601,0.004211979928821234,-0.7057431553624041,0.022881954660192154,-0.8212751613408512,0.05327878537689334,-0.9309011974025223
open_palm,0.0,0.0,0.16330099927408367,-0.06291141490378913,0.3089555274510806,-0.19892820384926957,0.4189616770441049,-0.31318228569381357,0.5064566813693419,-0.41091281456229195,0.2552551107187615,-0.505120023151409,0.3312845414605353,-0.6904453828834705,0.3854162644909351,-0.7917067103259945,0.4401518163386478,-0.8771316183342742,0.18050599011404225,-0.551480232780183,0.25194792185147274,-0.7634001475484933,0.3156708621638985,-0.89200716385848,0.37707144414913873,-0.9998574776164205,0.09606395611527982,-0.5539518961303129,0.1553114414082568,-0.765283286498339,0.2171663297955782,-0.8918504674977661,0.2830034101023761,-1.0,0.0008455907800626577,-0.5216729675647229,0.005559481660264899,-0.6930005248719385,0.028238171163904393,-0.8117001920356509,0.06189673640263417,-0.9232803487459248
open_palm,0.0,0.0,0.17189956047821284,-0.0589564659751829,0.33174085768231965,-0.17663756007075532,0.45496259458731575,-0.28197420049314464,0.5568432257866048,-0.3734053788538172,0.28562672463608046,-0.49028565392163764,0.38637337353846174,-0.6663625245882038,0.4435143982004208,-0.7736799027342356,0.49409609480078737,-0.8697756985338412,0.19939009065639549,-0.5442328965478299,0.2732307376199954,-0.7530733648238128,0.3294125704707063,-0.88674115494223,0.38166866539752853,-1.0,0.10320113683466536,-0.552081719029601,0.16199711562531585,-0.7554990388596231,0.22139254783915263,-0.8785508774225336,0.2829324802098282,-0.9823124134494811,-0.0037436921405557626,-0.5238001541108144,-0.00036033954129769335,-0.6915922210937125,0.013903140366461354,-0.8043428636436039,0.03767319535664266,-0.9104580182357553
open_palm,0.0,0.0,0.16486506545978674,-0.057034582263197735,0.31624518128712176,-0.18606268198476647,0.42936795788789395,-0.2971316283267928,0.5193465894918469,-0.39398400344798035,0.2648357843199089,-0.5008888103645794,0.348243330992524,-0.6874475952640076,0.40102148696920104,-0.7937161599583586,0.4512099954971499,-0.886914740368332,0.18275638718260828,-0.5438052932781229,0.24831952868921,-0.7542237311838361,0.3056006975389275,-0.886909776083917,0.3606487522189741,-1.0,0.0923488332670208,-0.540977278795759,0.14380010112491498,-0.7441288181349053,0.20293681369276598,-0.8692536881988299,0.2666342387672689,-0.9755352739670565,-0.00785321310867315,-0.5030971844938867,-0.013121397180758465,-0.6727389902140933,-0.0011490894240966203,-0.7891428332863897,0.022949805469225384,-0.8998079635748479
open_palm,0.0,0.0,0.16564300163593307,-0.06350694129509492,0.3155856016373896,-0.188162590957812,0.4281743415717007,-0.29713155589746915,0.5210507005183214,-0.39761366292099126,0.2663190902000923,-0.5011152283454037,0.35050509267749475,-0.6921301093115774,0.40596444824830696,-0.8007700338904951,0.4604192210879782,-0.8943923610996172,0.18411370214763387,-0.5449308915934491,0.2523863908708182,-0.7607515758517478,0.3150058500661722,-0.8923035010026793,0.37513665188522916,-1.0,0.093576748995169,-0.5427244343253316,0.14494937528675172,-0.7531601446718302,0.20740179022452204,-0.8799957694810762,0.2757215674701563,-0.9860444184625408,-0.005651615773546082,-0.504038689055535,-0.009621658204525397,-0.6762974418932598,0.005645636607031135,-0.7939631355626424,0.03376116717964743,-0.9060644389464617
open_palm,0.0,0.0,0.17409350319570094,-0.04813685509896003,0.3401891758776134,-0.14883322303642843,0.4650996505581845,-0.24261588319925714,0.5693975675468,-0.3251653726247018,0.2919648704785756,-0.4911051407599003,0.39602247027759396,-0.6721412950413969,0.46289833312198087,-0.7749065214478279,0.5259001134458002,-0.862745812782085,0.21074125424266585,-0.5471417870562946,0.30003083435971917,-0.7607293046982374,0.3722738096277133,-0.8892093688535574,0.43893772101095285,-0.9947463077062881,0.11849077125517193,-0.5575594965806248,0.18603804190734752,-0.7690348584426077,0.2539695120187688,-0.895379663509728,0.3256606604910668,-1.0,0.014382600881451107,-0.531967876475681,0.016965636310459862,-0.7108893079429687,0.03319733613721928,-0.8294857768333374,0.061824987648286873,-0.941660552846764
open_palm,0.0,0.0,0.16911492061129615,-0.048927789807467516,0.3300356050359433,-0.15640443661185735,0.45252296097564354,-0.2566940350833109,0.553051676712169,-0.34451651519888615,0.27946399477083,-0.486223575689836,0.37748765715174853,-0.6678623335300071,0.4382770002372649,-0.7708514040427812,0.49574221870217555,-0.8603302282720205,0.19493845770733173,-0.542170894830122,0.2711580725392707,-0.7544504885514455,0.3333628303688108,-0.8890853478701167,0.3927218994528411,-1.0,0.10050409124888797,-0.5512705591317104,0.15709478804900123,-0.7609776086694948,0.21718494065397806,-0.8847398405766778,0.28041329595082415,-0.987338946186293,-0.003372326602129972,-0.5216997508638102,-0.007929527978169697,-0.6902185494755286,-0.0025501546248693874,-0.8098451560673047,0.012138825411537001,-0.9240617848730664
open_palm,0.0,0.0,0.1628132402728199,-0.05629364589571632,0.3168890639945759,-0.16358616785135682,0.43579690166932117,-0.26297260462649347,0.533809803009907,-0.3486276440557115,0.2694347464133984,-0.4814636637098241,0.3598858976339425,-0.6673476764422313,0.41384575082925773,-0.7755732132434688,0.46324949947759997,-0.8707088432092179,0.18221475169447093,-0.5327037645524367,0.24767585248609914,-0.7492106927260455,0.29683662614039585,-0.8863331321858542,0.34190848753583175,-1.0,0.08749536764711478,-0.5371115577109367,0.13324307696288107,-0.740724450528754,0.18093515695210585,-0.8669111889490133,0.23106950469779558,-0.9736971388610081,-0.01571623214499055,-0.5016197064667266,-0.029311360317533997,-0.6628624174071456,-0.030821412237934387,-0.7741580532170788,-0.023350749204605035,-0.8809175216702799
open_palm,0.0,0.0,0.1615080742111183,-0.05285021185536393,0.3147059676100306,-0.19430816599697634,0.41929581591457527,-0.30972523054311374,0.5135081712923143,-0.3900357260322999,0.25492688971857635,-0.5021614641366009,0.3355566651757044,-0.6830021249065232,0.3938592491560745,-0.7879975687094828,0.451222214977483,-0.8770091565979797,0.17749075084772958,-0.5425483068347065,0.23403362402659172,-0.7576432611460587,0.29199322835833036,-0.8913672828913336,0.34688024326904343,-1.0,0.09840898679718559,-0.5337400903570297,0.1401693458210996,-0.746794665738258,0.19514492069432532,-0.8691836209414487,0.254034975250762,-0.9728026572858031,0.013350946925877518,-0.48525001108901594,0.0035567400408273602,-0.6520423532694946,0.013172153187127734,-0.7706417942004942,0.032834290843546575,-0.8831960286182584
open_palm,0.0,0.0,0.17224452661376735,-0.04645976288112464,0.32247348341508425,-0.15514768448021618,0.4441954123019205,-0.2578921662525737,0.5488360451188954,-0.346596443248118,0.25881032146134875,-0.48710801655038627,0.34728961019846777,-0.668929933969071,0.40522400862205005,-0.7795585355389265,0.4571941089324401,-0.8757311727794206,0.17208371469363942,-0.5412356605139669,0.2340950487896413,-0.7543970361546757,0.28513890837571915,-0.8881019334303492,0.33672516153063264,-1.0,0.07901599354033711,-0.547617514960938,0.12372815231205121,-0.752353549049159,0.17001226029766572,-0.8779487133015246,0.22013858964235303,-0.982513568823127,-0.02227383758410108,-0.5121753021014216,-0.032714073984263944,-0.676554067334611,-0.028451054273105122,-0.7913797936170206,-0.017369796638737917,-0.8948420504304931
open_palm,0.0,0.0,0.15967703180992254,-0.061558871355046216,0.3080332359242014,-0.18948530411148892,0.4236609265549468,-0.30455952020221233,0.525685839958691,-0.3865702810094564,0.24280436474669673,-0.49540234566680047,0.3220207113388019,-0.6864838078391897,0.3678823002579425,-0.8040650148142744,0.40796961190166825,-0.9028647892917689,0.15040141916854763,-0.538205968170533,0.19622033844190445,-0.7549855229053195,0.22917372543455528,-0.8902678445279237,0.26158792326684777,-1.0,0.056346479463293436,-0.534921748196275,0.08555385200227313,-0.7366958356962022,0.11790128526642495,-0.8705056815528528,0.1546909867236232,-0.9847018876245645,-0.04404385827888851,-0.4907846246645174,-0.0626052474414251,-0.6446218268367305,-0.06905873297708655,-0.7525899057642365,-0.06731168326232417,-0.8579776646783507
open_palm,0.0,0.0,0.15632436895968035,-0.0552376809580373,0.30417573197363434,-0.18033512673949756,0.42150330539998315,-0.2906684083101528,0.5271129234734784,-0.3702902964047655,0.2568111230935502,-0.49781545607517347,0.339539670622122,-0.6827030934204843,0.392827380898884,-0.7941201869989919,0.44290437234678826,-0.8903334331855453,0.17224721479930136,-0.5444953361618629,0.22390408810794543,-0.7527325262471556,0.2665203765332349,-0.8886120571194249,0.30924521809372096,-1.0,0.08273362740890856,-0.5448492865933283,0.12380156830754878,-0.7474173302227793,0.16803716628019197,-0.8804906570450086,0.21854387652858484,-0.99482985409724,-0.014206940413863322,-0.5038117468247035,-0.028856455633067584,-0.6676649282795141,-0.027676751114857893,-0.7830704312904373,-0.015402275333109245,-0.8949175172014517
open_palm,0.0,0.0,0.16976989221689182,-0.0441771970487327,0.3273015989397122,-0.1611889160315968,0.4385354195305675,-0.27676034753444245,0.5286852660407577,-0.3561567017854682,0.26460339010159634,-0.4856777855162297,0.34394110442424874,-0.661078327452984,0.392251159274075,-0.764109087136906,0.43868051888307075,-0.8507044455959751,0.17697157293618881,-0.5432844994392709,0.22976158043285352,-0.7597822228231306,0.2737419727980484,-0.8929524457757069,0.3178304394434057,-1.0,0.08546733062529872,-0.5523470854374024,0.129097546101487,-0.7573081531480274,0.1747440667220191,-0.8846868923863231,0.22313409248384544,-0.9875767702506261,-0.012806923858851177,-0.5216488801679681,-0.029306520800588313,-0.689851715599105,-0.03395631025242502,-0.8078634765139787,-0.02954558191937164,-0.9186779364552431
open_palm,0.0,0.0,0.15930280120497217,-0.04445604350997974,0.30628005190479674,-0.16418243649474978,0.41529667361531347,-0.2681036325962859,0.5014812125717117,-0.34377978059298947,0.2552614804267168,-0.4989580627293684,0.3388126060239575,-0.6728694308479866,0.3945977512158466,-0.7727830067951666,0.44711364409191207,-0.8544669875187775,0.1784167829826519,-0.5530171252012754,0.240243697361762,-0.7628420622319534,0.29584796801546576,-0.8933658457147784,0.3478218768333533,-0.9956510566010992,0.0954198729593205,-0.5606968382451196,0.14332160640093605,-0.7716266089189895,0.19536726544999328,-0.8995777768708513,0.2494324836520396,-1.0,0.00424643450317122,-0.5311008072360688,-0.008256592896902993,-0.7072057737870704,-0.0054477212426372575,-0.8303039079972567,0.008717173419829069,-0.9419549423737719
open_palm,0.0,0.0,0.15365920041384148,-0.05596193458678537,0.29354429340922056,-0.19716006391385646,0.40168043293270633,-0.30571219112780323,0.4875823301810354,-0.3772309120441325,0.2545801130693724,-0.50548511447261,0.3302112043552036,-0.6784289130577326,0.3811755583765001,-0.7784148940472516,0.42595948020976654,-0.860241769311397,0.18482795550317957,-0.5559158983101994,0.24587801566730394,-0.7658462840514261,0.2955863106482118,-0.8955379028637237,0.3370082667863139,-1.0,0.10938070381542779,-0.5645582688465852,0.15390097201655045,-0.7704052311263582,0.19895469583578107,-0.8894265155434394,0.24245510107339946,-0.9858350329458203,0.02458348626249629,-0.5376993570311257,0.01520770494897802,-0.7055438407987269,0.019937278389555956,-0.8256811469055202,0.03472261816305442,-0.9377275248930997
open_palm,0.0,0.0,0.16410334870459173,-0.04520094167853925,0.31581216559534925,-0.16717965945231308,0.4378339495895173,-0.26318518618065406,0.5345300075315539,-0.32795500013729295,0.26548506564558416,-0.49605918909792573,0.35843478842809107,-0.663091215068096,0.41728199013651873,-0.7621573093619728,0.466496533149894,-0.8414378060456221,0.18507768243782383,-0.5528058281609008,0.2529694100868911,-0.7718276122712547,0.3088144082532848,-0.8984690617036307,0.3558916351651336,-0.9941537993100962,0.09645731539201821,-0.5628311950167426,0.14690989605588167,-0.7778279915793146,0.19804417780911526,-0.9019993299174953,0.2471106613255775,-1.0,-0.00166391687042114,-0.5356810413474057,-0.013463557786444294,-0.7095089323872346,-0.011471067342439696,-0.8300649157433797,-0.000696263048783997,-0.9402049154281288
open_palm,0.0,0.0,0.19260748348646892,-0.037124884185334425,0.3669267153285145,-0.1586338037432629,0.49593352385098255,-0.2871167893668247,0.5919358425149919,-0.3694018859164301,0.30635567056118956,-0.4751505686898742,0.4080703577715262,-0.6542369698446026,0.45872240300087386,-0.7664483774073069,0.49685351669107,-0.8601287090326706,0.21013520717609005,-0.5379502314753372,0.2819209087399279,-0.7554020604159971,0.32456044122373556,-0.890389025022776,0.36138422652783264,-1.0,0.1086514299826161,-0.5599108358273952,0.15704936712702916,-0.7668201514499006,0.20104939646694706,-0.8907631495007817,0.24188646918767615,-0.9873121064970938,-0.006592241885415544,-0.5481327229279584,-0.015023395545171134,-0.7152172335221205,-0.017519841626040943,-0.8334207924946869,-0.013799872338937326,-0.9383261147274271
open_palm,0.0,0.0,0.1861010841618263,-0.036190478985863285,0.35651785088771876,-0.15506477851657038,0.48233673057094434,-0.2729131636282519,0.5750670509455876,-0.3550010701734886,0.29351908187688425,-0.4743923434435827,0.38859424466799863,-0.6464980223611032,0.4401107975213994,-0.7536231223591798,0.4829826967120609,-0.8456939594248607,0.20300619495664426,-0.5369075454298494,0.2727253908566324,-0.7490837484326844,0.31967059202646214,-0.8837305359541603,0.3635909599962121,-1.0,0.10478315411757264,-0.5564784734467596,0.15386032162054003,-0.7612280354712112,0.1975571542545981,-0.8902398633020402,0.24051444332556624,-0.9981907077735842,-0.006334531057392427,-0.5427475026259995,-0.015715831747254605,-0.7082632918752784,-0.017453985050321325,-0.8253765747790194,-0.011489051982315836,-0.93351457409451
open_palm,0.0,0.0,0.16932407507045896,-0.04374826024168456,0.32581993775228674,-0.16166383688605723,0.44969861800038385,-0.27000469365559604,0.5515014506378628,-0.34678707295411304,0.27808223535558724,-0.48508536175654327,0.3719490367256078,-0.6599288573452665,0.42563098445216035,-0.7679440603426607,0.4723597325074926,-0.858134232092739,0.1882200288003265,-0.5490466830699406,0.25245556555908305,-0.7678471273473919,0.3025358398009447,-0.8985998318678485,0.3482171098036938,-1.0,0.09263705112951338,-0.5641764487236012,0.14035453775013676,-0.7759531032151853,0.1907889366211939,-0.9012921623216017,0.24256880362340086,-0.9995871358835126,-0.011058983434107082,-0.5405447568293459,-0.015602946895137467,-0.712468375243401,-0.011873925027941615,-0.8283352242360665,0.000973475837799913,-0.9342676519588885
open_palm,0.0,0.0,0.159274845810288,-0.05824043952909032,0.3063207556503004,-0.179307474123785,0.420503315028973,-0.2816300247226254,0.5220493244652992,-0.3542455568157471,0.2643898215963495,-0.4917634808298876,0.3527499140252725,-0.6596831611648502,0.4099112581340066,-0.7623386838727358,0.459891331488279,-0.8505866289327808,0.1864122941866909,-0.545950963175352,0.25988783195879595,-0.75443166681408,0.31209328121347735,-0.8873324268026157,0.3579918991060548,-1.0,0.1000226435800098,-0.5527114044350113,0.15940570901722434,-0.7614577474636164,0.21028229685489755,-0.8896669230527297,0.26235603386067946,-0.9981675459542116,0.0008354572917864862,-0.5209567920330037,-0.001997758824536102,-0.6925885576608023,0.008252392563337423,-0.8122864198026708,0.028316509259208672,-0.9248589003001769
open_palm,0.0,0.0,0.15383765738301924,-0.061564025955615276,0.30069735315385504,-0.18851951257575053,0.4082235791897626,-0.2967638572703241,0.5104671471695775,-0.37646244548403507,0.25982013305409724,-0.49829326759848613,0.3380257492259656,-0.6816668959881254,0.39601593426753534,-0.7866601622762031,0.4526429968204729,-0.8741110070726311,0.18248779980057966,-0.5480125423946879,0.2421145061607061,-0.7658292859584982,0.30118443788843186,-0.8968783095255964,0.35803240848286877,-1.0,0.0995434567142345,-0.5500445687743989,0.15051405978797594,-0.7657581069602934,0.2073119221545972,-0.8880025267055263,0.268006760217909,-0.9863538841098693,0.006748342333456035,-0.5121155440636715,0.00369389963225177,-0.6885143007244175,0.015754086389265134,-0.8157539076972194,0.036195302364810535,-0.9352640413231312
open_palm,0.0,0.0,0.16295173777235186,-0.04698224339911391,0.31315198495422264,-0.16216284789354984,0.42614877988294203,-0.2693566174431762,0.5247112641296103,-0.3659176085077886,0.2678582159917783,-0.4931563214019644,0.3513836218704559,-0.6726397331845032,0.4073696849246678,-0.7788783533619177,0.4590437299075928,-0.8661865161122376,0.18459236630065415,-0.5488574924530804,0.2441855028245991,-0.7619879546501226,0.29996170268569067,-0.8948099708721486,0.35618466830125567,-1.0,0.09482296861671739,-0.5565520412512022,0.14161495780155003,-0.7639023129243613,0.19760913991539214,-0.8906395289031637,0.2580545964715002,-0.9936747451068348,-0.002782191509623877,-0.5191335426552558,-0.01173744179014826,-0.6846080969786877,-0.008333199827962925,-0.8048344070668875,0.0011411628276683924,-0.916341934486293
open_palm,0.0,0.0,0.15969272690149094,-0.05024098430602178,0.30199961077337745,-0.16687954775365124,0.4037337192435118,-0.28316988457407977,0.49238336252988557,-0.3882894993271901,0.24370636404661208,-0.49058981773315397,0.32489469151193495,-0.6675721743418203,0.37791028217016803,-0.7739377789537184,0.427563326542823,-0.8643608770391006,0.1578231954467045,-0.5443057566453475,0.21124803439188944,-0.7549322311076805,0.2576456791334897,-0.8897989824894487,0.30492906044137313,-1.0,0.06679005159712749,-0.5490456977748209,0.10686085038910362,-0.7546634078048138,0.15376976507275997,-0.8837598198405537,0.20542302838539012,-0.990236602773185,-0.03043918238355933,-0.5097931222234462,-0.04347981173895467,-0.6720437021683804,-0.04313739344442874,-0.7893327305422906,-0.03579982927601935,-0.8992168180887606
open_palm,0.0,0.0,0.1592222921062598,-0.05296285776118596,0.299758223773197,-0.16536587675160958,0.40080289996212737,-0.27897825028404477,0.48334604771952605,-0.3925124438673376,0.23974889087269383,-0.49166409673754263,0.3175582968132879,-0.6717419385381161,0.3671525185305416,-0.7797925120380891,0.41269233890602175,-0.8729789536330682,0.15431535059243628,-0.5407157928907644,0.20811495698750204,-0.749926215982254,0.2541512470919223,-0.8859265270789374,0.3006412649461668,-1.0,0.06319969701888221,-0.5420198966617973,0.10135259427582102,-0.7475489639127847,0.1460558350917059,-0.8752249364280691,0.19474118108532165,-0.9824750446356111,-0.03418242438997998,-0.49890818590055724,-0.04659545257804469,-0.6610113347400314,-0.04552304820645999,-0.778573283557864,-0.03897666098577071,-0.8885945869177082
open_palm,0.0,0.0,0.15609257917249386,-0.061201755177261764,0.29395242735330124,-0.17858546447399593,0.3978768983360314,-0.28895136642042324,0.4854730783328489,-0.39204636857688097,0.23335277425383574,-0.4964824651203623,0.30856690369006495,-0.6784696988636566,0.3601604826381475,-0.7876944682576876,0.40852296850832837,-0.8786254501240307,0.1459467158468444,-0.5408279145377761,0.19386393903588842,-0.7539210688776163,0.23908933471280355,-0.8882622403073757,0.28615284110033146,-1.0,0.05439254086606648,-0.5363388821790883,0.08690978094137357,-0.7458487096953816,0.1294028126710918,-0.8798584025716019,0.17702741451900245,-0.9926589758716525,-0.041836052655317854,-0.48583995490010945,-0.06169981261890156,-0.6481779325827028,-0.06609584962655096,-0.7672689411446563,-0.06480234440977709,-0.8795607099780284
open_palm,0.0,0.0,0.1583336836217237,-0.04927857075743065,0.29714847392398275,-0.18902523120407444,0.40861429209601036,-0.30280769194842216,0.5022842924092094,-0.389798310813224,0.2470959031918278,-0.4934159519409823,0.3216433855386666,-0.6774854953132787,0.3767289136004756,-0.785811699247608,0.42963008447032824,-0.8780080156973157,0.1644847820986423,-0.5384039707043516,0.2216346077237079,-0.747029142345663,0.27802293386170557,-0.8850494991837594,0.33123716639495276,-1.0,0.07701344393105446,-0.5324904158349034,0.11592310057150582,-0.7332648691240152,0.17101202849122135,-0.8615572365735147,0.23051270131966686,-0.9707520183479685,-0.015742028947283108,-0.4858300790855028,-0.03063065921802444,-0.6466913681797477,-0.025850768079414086,-0.7644048888720384,-0.010408407415893698,-0.8771737111722491
open_palm,0.0,0.0,0.1575484820194701,-0.05111218444047442,0.29837093403762954,-0.17902177759414795,0.40985838010213627,-0.28841006576035916,0.5016749410938925,-0.3764353124621575,0.2558124318142582,-0.49430696684049613,0.3308058712963556,-0.6740772808225878,0.38597054375955503,-0.7785889635323879,0.44005505154336355,-0.8673389846618278,0.17251082727922923,-0.5439218013976743,0.2278746014156309,-0.7538475670939386,0.2808759656154043,-0.8902709389978521,0.33238302811337794,-1.0,0.08349706917349113,-0.5444334802279707,0.13004584880631828,-0.7513444558705066,0.1811580332467927,-0.8828542977557903,0.2360710921828277,-0.9925453257660842,-0.012416940518063385,-0.5060176644888795,-0.021655943995484258,-0.6733284673272353,-0.016993092266514145,-0.7925348095399214,-0.001841898307677344,-0.9068231187385849
open_palm,0.0,0.0,0.1540893950549047,-0.05248469231333906,0.29299848758328545,-0.18712041147234468,0.3907403069309923,-0.2995014206569567,0.46899646940837625,-0.3858302153007777,0.23482226134906276,-0.4974766066593835,0.30094663684294615,-0.6792926294244396,0.35077468175556925,-0.7832201359771659,0.3991573755413826,-0.8678717511648092,0.15549527599176105,-0.5431319440546154,0.2092077273590894,-0.7605104055565391,0.2585922217952095,-0.8944000369198084,0.3066405996985962,-1.0,0.07225099235479288,-0.5437132691086997,0.11054422847316081,-0.7571140800490537,0.15472611331574423,-0.8869041418195636,0.2024244547311331,-0.9915899483122682,-0.01894373453578199,-0.5057235148953075,-0.02908312030675827,-0.674356629156717,-0.030195909781806092,-0.7945677143831801,-0.023066513949642244,-0.9074202067941084
open_palm,0.0,0.0,0.1656102078813082,-0.04033644075720948,0.3241826730233405,-0.16477463203153275,0.43192289019139574,-0.28369916601663064,0.5157475899441801,-0.37288923182418365,0.2626405857388068,-0.49472249258850076,0.34304186086648086,-0.6685698395909422,0.3943984024018416,-0.7744113300764159,0.44055699249315605,-0.8641375990213187,0.17911696006644318,-0.5523661333036797,0.242575059932389,-0.7640284936945261,0.29253266864742195,-0.8951877690968689,0.33842019678975,-1.0,0.0905955318809821,-0.5630563728549323,0.13951983175784388,-0.7723649927065757,0.18837573664130086,-0.8970479768080404,0.23675039257365119,-0.996074331542723,-0.00805311915877833,-0.5355177582666408,-0.02111390876502597,-0.7040340387930958,-0.023639623581178187,-0.8210314672774532,-0.01809173476789053,-0.9303118988641531
